Article ID,Hashtag,Label,Datetime,LocFreq,LocFreq_N,LocalSimi,GlobalFreq,GlobalFreq_N,GlobalSimi,TagInHeadline,UniqueUser,AvgFollower,MaxFollower,MedianFollower,Trends,ExpectedLocFreq,ExpectedLocFreq_N
10,#icantbreathe,1,2014-12-04 14:35:48.377070+00:00,0.810985572490228,0.3366013071895425,0.4268369441822089,0.839003576051528,0.1348905109489051,0.6371204684298237,0,0.961165048543689,0.6371125622099693,0.6464849463306962,0.5328319322702778,2,1,1
407,#autumnstatement,1,2014-12-04 14:36:20.162284+00:00,1,1,0.05092510914250112,0.538319376604967,0.003195896626553561,0.6194268605338746,1,0.935483870967742,0.603894840426312,0.6134587770105615,0.5192552778425522,1.1,1,1
424,#orion,1,2014-12-04 15:25:08.095697+00:00,1,1,0.5682507926551834,0.826541268007581,0.1155139080686526,0.8482817833594061,1,0.956473214285714,0.8203152904817679,0.9667998989725705,0.4617561728474865,0.5027932960893855,1,1
481,#spectre,1,2014-12-04 18:16:49.938454+00:00,1,1,0.4150518761458284,0.731667995629845,0.035474452554744525,0.9856358511709844,1,0.953977272727273,0.7247236942465379,0.9780400805485465,0.44779742695378877,-0.6424050632911392,0.8753642942081332,0.3574272069273226
10,#followme,0,2014-12-04 19:30:06.686716+00:00,0.393504859424704,0.008145849495733127,0.3865572321370117,0.75415329011267,0.046928388242256855,0.4396901094079052,0,0.9,0.4941213209557494,0.43115326532033627,0.4716147789289574,2,0.5333635901726127,0.0252133436772692
481,#bond24,1,2014-12-04 19:36:37.565359+00:00,0.84221866059067,0.26897730046375395,0.5145723976329671,0.637730198997789,0.011019925034523577,0.9762317433724048,0,0.952802359882006,0.7373111517464281,0.922350650348215,0.46317153052379145,2,0.97429111777253,0.8074200634610691
26,#apple,1,2014-12-04 19:43:05.726366+00:00,0.946518383367687,0.7235576923076923,0.32328536426913684,0.865597626623525,0.1878003550996252,0.4885507416371495,1,0.797202797202797,0.8195017990778125,0.9415104345157963,0.3981705212159726,2,1,1
12,#icantbreathe,1,2014-12-04 19:44:37.819381+00:00,0.46967098044386,0.0967741935483871,0.11682538359268073,0.839003576051528,0.1348905109489051,0.2088527332164013,0,1,0.5018714061749074,0.44063742915758497,0.36853424239140414,2,0.7348354902219298,0.3225806451612903
12,#ferguson,1,2014-12-04 19:45:50.459778+00:00,1,1,0.26498357830030617,0.791532372184609,0.07472085223910041,0.30021417992239274,1,0.964285714285714,0.6436100296581966,0.6518424552570985,0.5261752607813481,2,1,1
513,#premierleague,1,2014-12-04 20:17:05.955414+00:00,0.618537987828051,0.13259668508287292,0.13102627428496705,0.764509793696088,0.05338331031761689,0.6244168899872462,1,0.88,0.6343416324987862,0.5054282598897354,0.6861977341647509,-0.7692307692307693,0.3367671990942835,0.02634934126646833
513,#football,1,2014-12-04 20:17:13.185547+00:00,0.647058321110259,0.15469613259668508,0.15129603412972958,0.848626780000879,0.15204971394752415,0.5190922739400948,1,0.75,0.5377893238027479,0.47771234300270893,0.46440966804061,2,0.8581672521184216,0.4751381215469613
477,#yemen,1,2014-12-04 20:24:58.425593+00:00,0.972227803034627,0.8804347826086957,0.40791526785453736,0.662550867038812,0.015008877490629315,0.9461452274539168,1,0.88,0.81366500754758,0.8266103163074541,0.5689431654794845,0,0.9722278030346267,0.8804347826086957
488,#ericgarner,1,2014-12-04 20:43:26.558328+00:00,1,1,0.4327337878897058,0.865386296917066,0.1873071611757743,0.8656137440756118,1,0.82237600922722,0.6782825890936278,0.8988044967142892,0.5181375020939795,-0.04697986577181208,0.9936625746891488,0.9529964429191754
636,#icantbreathe,1,2014-12-05 09:39:06.709104+00:00,0.965014332883115,0.7342217015668473,0.3580909012584873,0.839003576051528,0.1348905109489051,0.9449528020055477,0,0.88160407383832,0.6173109517137998,0.8345969321926363,0.49659818585960874,-0.3673469387755102,0.9131592023275824,0.4644538149129912
671,#orion,1,2014-12-05 09:41:28.338852+00:00,1,1,0.5222574726257858,0.826541268007581,0.1155139080686526,0.828903285537557,1,0.93134328358209,0.8140465012047557,0.9176903203580663,0.4845026818468374,0.78,1,1
671,#orionlaunch,1,2014-12-05 09:41:31.998909+00:00,0.821106793898645,0.3498542274052478,0.518047232731359,0.666707995451829,0.015805878871572303,0.7861401759361208,0,0.625,0.6515509820779174,0.5274258502748208,0.6908655924918234,-1,0,0
671,#nasa,1,2014-12-05 09:41:50.010592+00:00,0.800063094758925,0.30835734870317005,0.5395146864427779,0.737584875490856,0.03818504636022884,0.8394424491756223,1,0.914285714285714,0.6292757002880583,0.6496553357770816,0.5993198360932879,2,0.9877893896820708,0.930835734870317
671,#mars,1,2014-12-05 10:16:48.987896+00:00,0.336925439877284,0.009698275862068966,0.5846752095877716,0.643447345353647,0.011832708621029791,0.9034871595664512,1,0.9,0.47462293679017353,0.4265470196864104,0.4818067565216127,0.5,0.39625506479316464,0.015086206896551725
671,#astronomy,1,2014-12-05 10:16:50.764362+00:00,0.235500776171941,0.004310344827586207,0.4790435513843147,0.491692814179733,0.0017873347800355102,0.9061880759954656,0,0.8,0.5779794934023491,0.4744191094634841,0.5682431303240127,2,0.39625506479316464,0.015086206896551725
671,#cnn,0,2014-12-05 10:16:53.362545+00:00,0.336925439877284,0.009698275862068966,0.4743255738286479,0.772760809055069,0.059155652002367325,0.4255764221042002,0,1,0.6160083974394891,0.5665358882192021,0.5826466080007545,-0.75,0.13407611246659665,0.0016163793103448276
671,#breakingnews,0,2014-12-05 10:16:54.780673+00:00,0.202849327410688,0.003232758620689655,0.5122543309534122,0.825973807491068,0.11470112448214638,0.525847879523678,0,1,0.4550208213987907,0.4022144592557559,0.4233051780137728,-0.6666666666666666,0.04209503878946365,0.0003591954022988508
671,#science,1,2014-12-05 10:16:57.626369+00:00,0.476740517679702,0.02693965517241379,0.5065241402685499,0.735405042384265,0.03716314855000986,0.6430945136911596,0,0.8,0.7351599120224096,0.7191411582879274,0.4659317965011187,-1,0,0
671,#headline,0,2014-12-05 10:16:59.753748+00:00,0.5664529434426,0.05064655172413793,0.40873447984089656,0.674245527842685,0.017360426119550208,0.27787005731134706,0,0.886363636363636,0.6636451535394199,0.5071422276457619,0.6936925451058696,2,0.7272072320638238,0.1540948275862069
686,#finance,1,2014-12-05 10:17:57.760675+00:00,1,1,0.0498602841565082,0.733767482181922,0.03641349378575656,0.4104530198333087,1,1,0.6636737899051104,0.5522693686135971,0.6397940962286568,-1,0,0
684,#mufc,1,2014-12-05 10:18:34.772465+00:00,1,1,0.17550511135266825,0.984457720010879,0.8241586111659104,0.891970639125858,0,0.770459081836327,0.6822237081971612,0.8194218813737021,0.48130703408488246,1.5454545454545454,1,1
684,#football,1,2014-12-05 10:18:38.349467+00:00,0.588565709159251,0.07539682539682539,0.1371397041211974,0.848626780000879,0.15204971394752415,0.6733061980068863,0,0.615384615384615,0.5583112886218853,0.5667913648284582,0.4653262925453183,0.5,0.653705286964671,0.11408730158730157
684,#manutd,1,2014-12-05 10:18:45.731956+00:00,0.43505900569038,0.027777777777777776,0.012639332585918513,0.737352048156596,0.03807457092128625,0.7007309586833438,0,0.785714285714286,0.49505781629131007,0.5034597790812202,0.3943277692930054,0,0.43505900569037975,0.027777777777777776
684,#pekan15,0,2014-12-05 10:18:49.655841+00:00,0.36991942788496,0.017857142857142856,0,0.425406766406583,0.0007812191753797593,1,0,1,0.5024247599608307,0.42207552770936674,0.4929770398243283,2,0.5464158494626116,0.057539682539682536
684,#deals,0,2014-12-05 10:18:51.726797+00:00,0.489114605046427,0.03968253968253968,0,0.79901103087689,0.08200828565792069,0.5506309716288988,0,0.0952380952380952,0.5143211274388734,0.4032005394277457,0.5648348243405072,0,0.4891146050464266,0.03968253968253968
684,#news,0,2014-12-05 10:18:55.393699+00:00,0.503729582034652,0.04365079365079365,0.09536166012551243,0.998145049424029,0.977094132672226,0.34275328560510515,0,0.8181818181818182,0.6244349539526043,0.5593624290066095,0.5321558594683399,0,0.5037295820346525,0.04365079365079365
683,#lfc,1,2014-12-05 10:20:04.877692+00:00,1,1,0.3598706622637966,0.951273923584774,0.5453659498914973,0.213253818466298,0,1,0.4829471026751349,0.40692719089743445,0.4596681676336118,2,1,1
683,#jobs,0,2014-12-05 10:20:07.440184+00:00,1,1,0.02080717524697217,0.868819519853754,0.19548234365752612,0.3293672136289972,0,0.833333333333333,0.5583512031297464,0.46684917602164444,0.5444374080025466,2,1,1
683,#ticket,0,2014-12-05 10:20:12.733974+00:00,0.920782221161602,0.8333333333333334,0.016205941991323494,0.695551179124128,0.02263168277766818,0.4318557899843748,0,0.6,0.3431881739835888,0.3053970411215856,0.19100789231398704,2,1,1
680,#health,1,2014-12-05 10:21:04.733710+00:00,1,1,0.27356657461084755,0.804332763890761,0.08762280528703886,0.4565994142508227,1,0.842105263157895,0.6583827822725095,0.6516427420438551,0.4825507406442751,0.25,1,1
680,#design,0,2014-12-05 10:21:07.205857+00:00,0.36084880671453,0.1,0.14305638041301386,0.713873042531814,0.028427697770763462,0.4335279787228408,0,0.333333333333333,0.462390099138495,0.3443515204030853,0.4825507406442751,-1,0,0
680,#thailand,0,2014-12-05 10:21:09.422975+00:00,0.45534049739390603,0.15,0.1275451283666201,0.702395624259689,0.024643913986979682,0.31029848602064697,0,1,0.4694049632683847,0.40593953402086613,0.4563495781625307,2,0.8161893041084362,0.55
680,#iran,0,2014-12-05 10:21:12.898641+00:00,0.45534049739390603,0.15,0.16075750772277966,0.844950844175414,0.14525152890116394,0.4357539391983025,0,1,0.41602222351439655,0.34452743824678034,0.42554394376261195,2,0.8161893041084362,0.55
678,#russia,1,2014-12-05 10:21:28.918411+00:00,0.8294822176616031,0.5789473684210527,0.3664199383264453,0.855653152126609,0.16594200039455514,0.3872487870548748,1,1,0.7245662333641618,0.6463124387459251,0.5705824489845395,2,1,1
678,#ukraine,1,2014-12-05 10:21:30.380962+00:00,0.537243573680482,0.21052631578947367,0.4289711922162108,0.806312908999164,0.08980864075754587,0.6142085626957176,0,1,0.7476965663113321,0.6463124387459251,0.6375573033736153,2,0.9039693650225664,0.7368421052631579
678,#putin,1,2014-12-05 10:21:31.854876+00:00,0.982877877692756,0.9473684210526316,0.4593969934124813,0.726605070837879,0.033308344841191564,0.6717398414337452,1,0.947368421052632,0.6937706070206714,0.6463124387459251,0.5931769549525331,-0.75,0.5201214513732374,0.1973684210526316
678,#animalrights,0,2014-12-05 10:21:36.375789+00:00,0.649560765570943,0.3157894736842105,0.3397061035814937,0.561563282240966,0.004269086604853028,0.6699923614197076,0,1,0.7011458036607766,0.624117432265994,0.5394303231658809,2,1,1
678,#turkey,0,2014-12-05 10:21:39.741030+00:00,0.649560765570943,0.3157894736842105,0.11949187279353984,0.775048783799167,0.0608640757545867,0.1870963118738771,0,1,0.6168246938162522,0.5564385601089856,0.4972211200031971,-0.25,0.5535301305935098,0.2236842105263158
678,#wildlife,0,2014-12-05 10:21:42.272761+00:00,0.649560765570943,0.3157894736842105,0.3397061035814937,0.593975938360544,0.006391793253107122,0.5647331790110659,0,1,0.7011458036607766,0.624117432265994,0.5394303231658809,2,1,1
678,#gossip,0,2014-12-05 10:21:53.828702+00:00,1,1,0.230259830524132,0.8347833687991,0.1279897415663839,0.16054337523762705,0,1,0.5069876203011944,0.5468931826471471,0.36140500211857934,2,1,1
678,#breakingnews,0,2014-12-05 10:22:06.437684+00:00,0,0,0.4218212885184249,0.825446207417578,0.11355803041263235,0.23826663923231564,0,1,0.7366524876441936,0.548600423325705,0.768771226227494,-1,0,0
678,#west,1,2014-12-05 10:22:15.665493+00:00,0,0,0.4290486647639053,0.573073095590226,0.004885672176425762,0.4104196670394112,1,1,0.6109205931790646,0.45496526741969706,0.6375573033736153,2,0.3667257913420847,0.10526315789473684
662,#business,1,2014-12-05 10:22:48.153847+00:00,0.632412477156716,0.3125,0.35415706629830424,0.845862511458003,0.14690866048530282,0.20961514189767524,0,1,0.5372791801221741,0.44001063883402053,0.5546684921162419,-1,0,0
662,#stocks,1,2014-12-05 10:22:53.092650+00:00,1,1,0.11819022238067628,0.685411843275247,0.019948707831919512,0.7287928512798753,1,0.375,0.6049536827287488,0.5959247363200716,0.21891950041687033,0.3333333333333333,1,1
662,#news,0,2014-12-05 10:22:56.334823+00:00,0.4893010842364521,0.1875,0.2620931137482929,0.998160435032821,0.9772819472616632,0.27329398624811274,0,1,0.568932907522597,0.44001063883402053,0.580020085042877,-1,0,0
662,#ftse,1,2014-12-05 10:23:04.703464+00:00,0.24465054211822604,0.0625,0.15109778512427322,0.460299413228431,0.001195306969529343,0.534484480833643,1,1,0.4938271711729046,0.40771770294379134,0.5153584984707421,-1,0,0
663,#housingmarket,1,2014-12-05 10:25:38.818553+00:00,1,1,0.2543439074440035,0.332971103139291,0.00024462418623002563,0.9691363430736922,1,0.666666666666667,0.6449194531844192,0.4892959964780188,0.685666046191301,2,1,1
663,#ireland,1,2014-12-05 10:25:49.090600+00:00,0,0,0.3006754608675828,0.7509971155548578,0.04489944335057309,0.2281674355402144,0,1,0.0873264118740391,0.06503379453019939,0.09113392524220766,2,1,1
488,#icantbreathe,1,2014-12-05 10:26:14.553670+00:00,0.969395496764469,0.7517420046453457,0.3758872584103461,0.839003576051528,0.1348905109489051,0.985436243144998,0,0.887973640856672,0.6140213054335614,0.8345969321926363,0.4936276602076676,0.456140350877193,1,1
488,#crimingwhilewhite,1,2014-12-05 10:26:18.014466+00:00,0.799337614008095,0.1539217437913168,0.3501683660852851,0.769551280831778,0.0568396133359637,0.8465660111016718,0,0.94,0.7228807079205604,0.9290274370532933,0.49845312790047336,-0.4,0.7445469424162433,0.09231731284616758
663,#dividend,1,2014-12-05 10:26:53.702106+00:00,0,0,0.3006754608675828,0.41303213215233,0.0006614805559531316,0.6351127505832654,0,1,0.0873264118740391,0.06503379453019939,0.09113392524220766,2,1,1
651,#news,0,2014-12-05 10:27:35.945918+00:00,0.75,0.4666666666666667,0.382595888597478,0.998160435032821,0.9772819472616632,0.1914136679198603,0,0.8571428571428571,0.476983784536318,0.4082588614078751,0.5039722718640031,2,1,1
651,#openfollow,0,2014-12-05 10:27:43.058458+00:00,0.396240625180289,0.13333333333333333,0.2970420108364114,0.701853474449506,0.02447820082856579,0.2373470607352496,0,1,0.5901789105833172,0.48470729078655334,0.5781697405139229,2,0.7924812503605781,0.5333333333333333
651,#argentina,1,2014-12-05 10:27:45.316819+00:00,0.25,0.06666666666666668,0.5065317403022201,0.552160666857113,0.0037638630464467662,0.35527042496951033,1,1,0.8251032697893163,0.6540411677633332,0.8610785453379544,-1,0,0
651,#teamfollowback,0,2014-12-05 10:27:53.608459+00:00,0.6462406251802889,0.3333333333333333,0.32758943897437703,0.802805745893884,0.0859735648056816,0.17886577584848606,0,1,0.5757528789920839,0.48470729078655334,0.5748288726289487,2,1,1
651,#follow,0,2014-12-05 10:27:56.127878+00:00,0,0,0.34563164395289275,0.83415597324568,0.1265787529350782,0.2567251613602608,0,1,0.5482039259753623,0.4082588614078751,0.5721061307246473,2,0.3962406251802891,0.13333333333333333
636,#ripericgarner,1,2014-12-05 10:28:17.876187+00:00,0.545446440795378,0.017514595496246867,0.3824810265105561,0.553531596042117,0.0038626948115999212,0.9883496204859998,0,1,0.5478458304176685,0.5739948604532202,0.4904346229809709,-1,0,0
636,#blacklivesmatter,1,2014-12-05 10:28:20.474664+00:00,0.741435242746281,0.10050041701417847,0.3555464284997198,0.795328310320773,0.0783349773130795,0.8278635458490021,0,0.912541254125413,0.6222547783701315,0.7984859267496695,0.502237985554776,-1,0,0
636,#bbcnews,0,2014-12-05 10:28:22.683389+00:00,0.269998540230639,0.0013900472616068947,0.4286341357067446,0.752838617288473,0.046166896823831134,0.4353219032527937,0,0.727272727272727,0.6971922368450606,0.6595219283782627,0.4496532912401148,2,0.3937002371248775,0.004448151237142063
636,#news,0,2014-12-05 10:28:23.842402+00:00,0.71509789945225,0.07951070336391437,0.4529833131408266,0.998160435032821,0.9772819472616632,0.6236149001154604,0,0.6272189349112426,0.6414426625024631,0.6493380811874718,0.5275500151400314,-0.6,0.6119252701721691,0.03172087850986933
636,#us,1,2014-12-05 10:28:25.574604+00:00,0.449152171820568,0.00736725048651654,0.4725136438259399,0.795562734301329,0.0785638192937463,0.08079728853436242,1,0.931818181818182,0.6751577869643315,0.696247732744042,0.5249256027209888,-0.6666666666666666,0.3254504749263297,0.002363080344731721
636,#headline,0,2014-12-05 10:28:26.744908+00:00,0.619890074036786,0.03405615790936892,0.3742202297883132,0.674245527842685,0.017360426119550208,0.42798293836491225,0,0.302158273381295,0.6625354255375335,0.5072322600750374,0.6920296991295383,2,0.7435917709310239,0.10244648318042814
636,#teamfollowback,0,2014-12-05 10:28:27.970825+00:00,0.40032556780251505,0.004726160689463442,0.4014713048486043,0.802805745893884,0.0859735648056816,0.5681426398053347,0,0.84,0.668972631922581,0.5961555312302604,0.6059364318619213,0,0.4003255678025149,0.004726160689463442
636,#worldnews,0,2014-12-05 10:28:29.692185+00:00,0.379151236892869,0.0038921323324993045,0.4828116044827053,0.786312502225082,0.07002170053264943,0.6335797251028137,0,0.38095238095238093,0.4982170320739595,0.4182076714031571,0.5400498456393408,-1,0,0
636,#death,0,2014-12-05 10:28:30.468671+00:00,0.297152938522434,0.0018070614400889629,0.4384691658280807,0.554347511176212,0.00390215032550799,0.8762436788229115,1,0.615384615384615,0.5886549220101945,0.4762691447432242,0.6374429107924466,2,0.42085463541667206,0.005699193772588268
636,#ericgarner,1,2014-12-05 10:28:32.899332+00:00,1,1,0.4602794311856699,0.865386296917066,0.1873071611757743,0.8883546178105979,1,0.774170683300255,0.7361823423296908,0.9780519255340515,0.5244055152892605,-0.03669724770642202,0.9957902335449441,0.9632976512027096
636,#knicks,0,2014-12-05 10:28:40.368277+00:00,0.809631387485961,0.18426903835464148,0.11636790350016395,0.722814255554056,0.03177352535016768,0.998454685349772,0,0.956916099773243,0.46675383010668,0.5851957822091034,0.423556934424405,2,0.933329213300484,0.5530850472484714
636,#mybigcoin,0,2014-12-05 10:29:02.971904+00:00,0.800128024620691,0.16932907348242812,0.11048420935866013,0.616710913423406,0.00848293549023476,0.9999999999999998,0,0.998360655737705,0.43853712371134185,0.49735451898435923,0.41890410711364506,2,0.9238200462862034,0.5082650368106681
636,#betsports247,0,2014-12-05 10:29:07.604784+00:00,0.800115513757574,0.16930555555555554,0.11048420935866013,0.61667354213679,0.008478989938843953,0.9999987694139442,0,0.998360655737705,0.43853712371134185,0.49735451898435923,0.41890410711364506,2,0.9238056013651552,0.5081944444444444
636,#chokehold,1,2014-12-05 10:29:12.487553+00:00,0.331507228751106,0.0025,0.4760189249495147,0.456771973369826,0.0011560465575064115,0.8138377143612276,1,0.888888888888889,0.8265447336625475,0.7571578909834723,0.6163798603847878,-0.75,0.1754277157641394,0.0005208333333333333
636,#cnn,0,2014-12-05 10:29:14.366730+00:00,0.43347876140634095,0.006388888888888889,0.4829973434112066,0.772760809055069,0.059155652002367325,0.7811515290406583,0,0.851063829787234,0.5451979744407274,0.5043046900111506,0.5506935857659966,2,0.5571688490139229,0.019444444444444445
634,#afghanistan,1,2014-12-05 10:29:54.865517+00:00,0,0,0.4093561711128852,0.695971643561523,0.02261412473743864,0.31228825922232895,1,1,0.347318345846341,0.2586551932640964,0.36246175110530904,2,0.3608488067145302,0.1
634,#ferguson,0,2014-12-05 10:30:03.109487+00:00,0.756304195516401,0.45,0.015351128900307704,0.791532372184609,0.07472085223910041,0.21291783652390028,0,1,0.5475583352134674,0.4820145554688009,0.45146854252728835,2,1,1
634,#beauty,0,2014-12-05 10:30:05.081051+00:00,0.816189304108436,0.55,0.008938802277383145,0.692539652755443,0.021799171434207933,0.2960344143145053,1,0.916666666666667,0.516813803484006,0.47657193983226087,0.4612789691903587,0,0.8161893041084362,0.55
634,#mtvstars,0,2014-12-05 10:30:09.466427+00:00,1,1,0.010122335330269641,0.95434409194075,0.5660919651388142,0.09274203105509313,0,1,0.48328127751532585,0.383230445991064,0.504352793969928,2,1,1
9,#freeeducation,1,2014-12-05 10:30:52.842941+00:00,0.798028450809983,0.4024390243902439,0.1514627496405074,0.386740581500117,0.0004813572696784376,0.7858439114313791,0,1,0.6495940117991137,0.6580108581077506,0.5075186382147787,-1,0,0
9,#warwickuni,1,2014-12-05 10:31:09.828487+00:00,0.44036667573434307,0.07317073170731707,0.19824801652772828,0.212092989564728,5.1292168080489254e-05,0.5803570076559481,0,1,0.6219671354095984,0.5688123268125758,0.3741923673031106,2,0.6889867066831219,0.24390243902439024
9,#c4news,0,2014-12-05 10:31:19.614693+00:00,1,1,0.28911169642577633,0.73675862301952,0.037794436772538964,0.4403283071414426,0,1,0.7162454830819766,0.7776228219997499,0.5434361800497787,2,1,1
622,#ecb,1,2014-12-05 10:31:33.128004+00:00,1,1,0.3420086829666769,0.585016655937143,0.005717103965279148,0.6412854161125304,1,1,0.5986181360629339,0.5911772862963305,0.5096827698272831,-0.5,0.7757561757824245,0.4761904761904762
622,#business,1,2014-12-05 10:31:34.990543+00:00,0.710836104806328,0.3809523809523809,0.2621630943576915,0.845890565386177,0.1469599526533833,0.2336655636552763,0,0.777777777777778,0.5542876559243854,0.48726709501643106,0.4835324523815356,2,1,1
622,#forex,1,2014-12-05 10:31:37.949172+00:00,0.448487648435151,0.14285714285714285,0.2582689568121493,0.811129654715146,0.09535608601302033,0.342084320103951,0,1,0.7301839465982471,0.6015208003459798,0.7247105614907511,0,0.4484876484351508,0.14285714285714285
622,#fx,1,2014-12-05 10:31:40.941529+00:00,0.520678035555771,0.19047619047619047,0.3353323508295357,0.6126495646983579,0.008064707042809233,0.6424581041358306,0,1,0.5682821279730037,0.47293243386805445,0.587104463666438,-1,0,0
622,#news,0,2014-12-05 10:31:44.961694+00:00,0.520678035555771,0.19047619047619047,0.08784310134239035,0.998170280270795,0.9774021485989032,0.2625224190996513,0,0.6666666666666666,0.557211231267079,0.44001063883402053,0.5561558002949533,2,0.8760960879589352,0.6666666666666666
622,#topstories,0,2014-12-05 10:31:47.783503+00:00,0.224243824217575,0.047619047619047616,0.3037603643959101,0.754301400538678,0.046787177334813614,0.30233515543890793,0,1,0.5696623010369043,0.4598935368975202,0.5945001110418345,2,0.5796618766207391,0.2380952380952381
622,#europeancentralbank,1,2014-12-05 10:31:53.511493+00:00,0,0,0.28122745087196804,0.315487531196076,0.00019341536723775776,0.4972056040326446,1,1,0.5738743694046261,0.4273761743450639,0.5988958295364032,2,0.35541805240316376,0.09523809523809523
622,#operacaobetalab,0,2014-12-05 10:31:56.603132+00:00,0.224243824217575,0.047619047619047616,0.28114177637081555,0.740912147295127,0.03959599398091377,0.3398508756124477,0,0.5,0.19752007492197327,0.14709730644371036,0.20613213523233906,2,0.5796618766207391,0.2380952380952381
689,#billcosby,1,2014-12-05 10:45:35.698631+00:00,1,1,0.05443435346974669,0.703316598914187,0.02492799368711777,0.7432638281334114,1,0.481481481481481,0.47585065165383955,0.4535341386001477,0.2485069973090527,-0.625,0.7574037062515271,0.3638392857142857
661,#lukesomers,1,2014-12-05 10:49:55.897421+00:00,1,1,0.2383952374829478,0.466298559804902,0.0013020319589662655,0.969201950188154,1,1,0.9457189232161832,0.9415431159515589,0.48105603941947067,-0.6,0.7926400127994089,0.3926829268292683
661,#yemen,1,2014-12-05 10:49:58.598690+00:00,0.845848481542563,0.5,0.38886416780954336,0.662550867038812,0.015008877490629315,0.9387198559389144,1,0.880952380952381,0.6337402333176151,0.612889694715312,0.5258829127302804,2,1,1
652,#ecb,1,2014-12-05 10:51:39.776987+00:00,1,1,0.7049237640396182,0.585016655937143,0.005717103965279148,0.9073541942692496,1,0.893939393939394,0.6565231465480272,0.6687719107616822,0.5543054557659991,-0.8333333333333334,0.5768270195181393,0.15441176470588233
652,#forex,0,2014-12-05 10:52:32.174704+00:00,0.740532674963355,0.3235294117647059,0.4476513484728982,0.811129654715146,0.09535608601302033,0.5115098507025692,0,0.857142857142857,0.5994486451743407,0.5522693686135971,0.5466896822883077,-0.5,0.5768270195181393,0.15441176470588236
